#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151AA5CFE
#Date Time: 2020-09-08 00:42:59.235
#Sample rate: 4e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 4 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 4 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 15.392 kHz
#Period: 64.968815 us
#Amplitude: 10 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0

Time (s),Channel 1 (V),Channel 2 (V)
5.01E-05,-9.160972726,-3.854970961
5.01E-05,-9.160972726,-3.854970961
5.01E-05,-9.120686322,-3.814992259
5.02E-05,-9.120686322,-3.775013558
5.02E-05,-9.120686322,-3.775013558
5.02E-05,-9.080399918,-3.735034856
5.02E-05,-9.080399918,-3.735034856
5.03E-05,-9.040113514,-3.695056155
5.03E-05,-9.040113514,-3.655077453
5.03E-05,-9.040113514,-3.655077453
5.03E-05,-8.99982711,-3.615098752
5.04E-05,-8.959540706,-3.57512005
5.04E-05,-8.99982711,-3.57512005
5.04E-05,-8.959540706,-3.535141349
5.04E-05,-8.959540706,-3.495162647
5.05E-05,-8.919254302,-3.495162647
5.05E-05,-8.919254302,-3.455183946
5.05E-05,-8.919254302,-3.455183946
5.05E-05,-8.878967898,-3.415205244
5.06E-05,-8.878967898,-3.375226543
5.06E-05,-8.838681495,-3.375226543
5.06E-05,-8.838681495,-3.335247841
5.06E-05,-8.878967898,-3.335247841
5.07E-05,-8.838681495,-3.29526914
5.07E-05,-8.798395091,-3.29526914
5.07E-05,-8.798395091,-3.255290438
5.07E-05,-8.798395091,-3.255290438
5.08E-05,-8.758108687,-3.215311737
5.08E-05,-8.758108687,-3.175333035
5.08E-05,-8.758108687,-3.175333035
5.08E-05,-8.717822283,-3.135354334
5.09E-05,-8.677535879,-3.095375632
5.09E-05,-8.677535879,-3.095375632
5.09E-05,-8.677535879,-3.055396931
5.09E-05,-8.677535879,-3.055396931
5.10E-05,-8.637249475,-3.015418229
5.10E-05,-8.637249475,-3.015418229
5.10E-05,-8.637249475,-3.015418229
5.10E-05,-8.596963071,-2.935460826
5.11E-05,-8.596963071,-2.935460826
5.11E-05,-8.556676667,-2.895482125
5.11E-05,-8.556676667,-2.895482125
5.11E-05,-8.556676667,-2.895482125
5.12E-05,-8.516390263,-2.855503423
5.12E-05,-8.476103859,-2.815524722
5.12E-05,-8.516390263,-2.815524722
5.12E-05,-8.476103859,-2.77554602
5.13E-05,-8.476103859,-2.735567319
5.13E-05,-8.435817456,-2.735567319
5.13E-05,-8.435817456,-2.695588617
5.13E-05,-8.395531052,-2.695588617
5.14E-05,-8.395531052,-2.655609916
5.14E-05,-8.355244648,-2.655609916
5.14E-05,-8.355244648,-2.575652513
5.14E-05,-8.314958244,-2.615631214
5.15E-05,-8.314958244,-2.575652513
5.15E-05,-8.314958244,-2.535673811
5.15E-05,-8.314958244,-2.49569511
5.15E-05,-8.27467184,-2.49569511
5.16E-05,-8.234385436,-2.455716408
5.16E-05,-8.27467184,-2.455716408
5.16E-05,-8.234385436,-2.415737707
5.16E-05,-8.234385436,-2.415737707
5.17E-05,-8.194099032,-2.375759005
5.17E-05,-8.194099032,-2.375759005
5.17E-05,-8.194099032,-2.375759005
5.17E-05,-8.194099032,-2.335780304
5.18E-05,-8.153812628,-2.335780304
5.18E-05,-8.113526224,-2.295801602
5.18E-05,-8.113526224,-2.255822901
5.18E-05,-8.113526224,-2.255822901
5.19E-05,-8.073239821,-2.255822901
5.19E-05,-8.073239821,-2.215844199
5.19E-05,-8.073239821,-2.175865498
5.19E-05,-8.032953417,-2.175865498
5.20E-05,-8.032953417,-2.135886796
5.20E-05,-8.032953417,-2.135886796
5.20E-05,-7.992667013,-2.095908095
5.20E-05,-7.992667013,-2.095908095
5.21E-05,-7.952380609,-2.055929393
5.21E-05,-7.952380609,-2.055929393
5.21E-05,-7.912094205,-2.015950692
5.21E-05,-7.952380609,-2.015950692
5.22E-05,-7.912094205,-2.015950692
5.22E-05,-7.912094205,-1.97597199
5.22E-05,-7.871807801,-1.935993289
5.22E-05,-7.831521397,-1.935993289
5.23E-05,-7.831521397,-1.935993289
5.23E-05,-7.831521397,-1.896014587
5.23E-05,-7.791234993,-1.856035886
5.23E-05,-7.791234993,-1.856035886
5.24E-05,-7.750948589,-1.816057184
5.24E-05,-7.750948589,-1.816057184
5.24E-05,-7.750948589,-1.776078483
5.24E-05,-7.710662185,-1.776078483
5.25E-05,-7.710662185,-1.736099781
5.25E-05,-7.670375782,-1.69612108
5.25E-05,-7.670375782,-1.69612108
5.25E-05,-7.670375782,-1.656142378
5.26E-05,-7.630089378,-1.656142378
5.26E-05,-7.630089378,-1.616163677
5.26E-05,-7.589802974,-1.616163677
5.26E-05,-7.589802974,-1.616163677
5.27E-05,-7.589802974,-1.576184975
5.27E-05,-7.589802974,-1.536206274
5.27E-05,-7.589802974,-1.576184975
5.27E-05,-7.54951657,-1.536206274
5.28E-05,-7.54951657,-1.536206274
5.28E-05,-7.509230166,-1.496227572
5.28E-05,-7.468943762,-1.456248871
5.28E-05,-7.509230166,-1.456248871
5.29E-05,-7.468943762,-1.456248871
5.29E-05,-7.468943762,-1.416270169
5.29E-05,-7.428657358,-1.416270169
5.29E-05,-7.428657358,-1.376291468
5.30E-05,-7.428657358,-1.376291468
5.30E-05,-7.388370954,-1.336312766
5.30E-05,-7.34808455,-1.336312766
5.30E-05,-7.388370954,-1.336312766
5.31E-05,-7.34808455,-1.296334065
5.31E-05,-7.34808455,-1.296334065
5.31E-05,-7.307798147,-1.256355363
5.31E-05,-7.307798147,-1.256355363
5.32E-05,-7.267511743,-1.216376662
5.32E-05,-7.267511743,-1.17639796
5.32E-05,-7.267511743,-1.17639796
5.32E-05,-7.227225339,-1.17639796
5.33E-05,-7.227225339,-1.136419259
5.33E-05,-7.186938935,-1.136419259
5.33E-05,-7.186938935,-1.096440557
5.33E-05,-7.186938935,-1.056461856
5.34E-05,-7.146652531,-1.096440557
5.34E-05,-7.146652531,-1.056461856
5.34E-05,-7.146652531,-1.056461856
5.34E-05,-7.106366127,-1.016483154
5.35E-05,-7.066079723,-0.976504453
5.35E-05,-7.066079723,-0.976504453
5.35E-05,-7.066079723,-0.936525751
5.35E-05,-7.025793319,-0.936525751
5.36E-05,-7.025793319,-0.936525751
5.36E-05,-6.985506915,-0.89654705
5.36E-05,-6.985506915,-0.89654705
5.36E-05,-6.985506915,-0.856568348
5.37E-05,-6.945220511,-0.856568348
5.37E-05,-6.945220511,-0.816589647
5.37E-05,-6.904934108,-0.816589647
5.37E-05,-6.904934108,-0.816589647
5.38E-05,-6.904934108,-0.776610945
5.38E-05,-6.904934108,-0.776610945
5.38E-05,-6.904934108,-0.776610945
5.38E-05,-6.864647704,-0.736632244
5.39E-05,-6.864647704,-0.736632244
5.39E-05,-6.8243613,-0.696653542
5.39E-05,-6.8243613,-0.696653542
5.39E-05,-6.8243613,-0.696653542
5.40E-05,-6.784074896,-0.656674841
5.40E-05,-6.784074896,-0.656674841
5.40E-05,-6.743788492,-0.616696139
5.40E-05,-6.743788492,-0.616696139
5.41E-05,-6.743788492,-0.616696139
5.41E-05,-6.703502088,-0.576717438
5.41E-05,-6.663215684,-0.576717438
5.41E-05,-6.663215684,-0.576717438
5.42E-05,-6.663215684,-0.536738736
5.42E-05,-6.663215684,-0.536738736
5.42E-05,-6.62292928,-0.496760035
5.42E-05,-6.62292928,-0.496760035
5.43E-05,-6.582642876,-0.456781333
5.43E-05,-6.582642876,-0.456781333
5.43E-05,-6.582642876,-0.416802632
5.43E-05,-6.582642876,-0.416802632
5.44E-05,-6.542356473,-0.416802632
5.44E-05,-6.502070069,-0.37682393
5.44E-05,-6.502070069,-0.37682393
5.44E-05,-6.502070069,-0.336845229
5.45E-05,-6.502070069,-0.336845229
5.45E-05,-6.461783665,-0.336845229
5.45E-05,-6.461783665,-0.296866527
5.45E-05,-6.421497261,-0.256887826
5.46E-05,-6.421497261,-0.256887826
5.46E-05,-6.381210857,-0.256887826
5.46E-05,-6.381210857,-0.256887826
5.46E-05,-6.381210857,-0.216909124
5.47E-05,-6.340924453,-0.216909124
5.47E-05,-6.340924453,-0.176930423
5.47E-05,-6.300638049,-0.176930423
5.47E-05,-6.300638049,-0.136951721
5.48E-05,-6.300638049,-0.176930423
5.48E-05,-6.260351645,-0.136951721
5.48E-05,-6.260351645,-0.136951721
5.48E-05,-6.260351645,-0.09697302
5.49E-05,-6.220065241,-0.09697302
5.49E-05,-6.220065241,-0.09697302
5.49E-05,-6.220065241,-0.056994318
5.49E-05,-6.179778838,-0.056994318
5.50E-05,-6.179778838,-0.017015617
5.50E-05,-6.139492434,-0.017015617
5.50E-05,-6.179778838,-0.017015617
5.50E-05,-6.139492434,-0.017015617
5.51E-05,-6.139492434,0.022963085
5.51E-05,-6.058919626,0.022963085
5.51E-05,-6.09920603,0.062941786
5.51E-05,-6.058919626,0.062941786
5.52E-05,-6.058919626,0.062941786
5.52E-05,-6.018633222,0.102920488
5.52E-05,-6.018633222,0.102920488
5.52E-05,-6.018633222,0.102920488
5.53E-05,-5.978346818,0.142899189
5.53E-05,-5.978346818,0.142899189
5.53E-05,-5.938060414,0.182877891
5.53E-05,-5.938060414,0.182877891
5.54E-05,-5.89777401,0.222856592
5.54E-05,-5.89777401,0.222856592
5.54E-05,-5.89777401,0.222856592
5.54E-05,-5.89777401,0.222856592
5.55E-05,-5.857487606,0.262835294
5.55E-05,-5.857487606,0.262835294
5.55E-05,-5.817201202,0.302813995
5.55E-05,-5.817201202,0.302813995
5.56E-05,-5.817201202,0.302813995
5.56E-05,-5.776914799,0.342792697
5.56E-05,-5.776914799,0.342792697
5.56E-05,-5.736628395,0.342792697
5.57E-05,-5.736628395,0.4227501
5.57E-05,-5.696341991,0.382771398
5.57E-05,-5.696341991,0.4227501
5.57E-05,-5.696341991,0.4227501
5.58E-05,-5.656055587,0.4227501
5.58E-05,-5.656055587,0.462728801
5.58E-05,-5.615769183,0.462728801
5.58E-05,-5.656055587,0.462728801
5.59E-05,-5.615769183,0.462728801
5.59E-05,-5.575482779,0.502707503
5.59E-05,-5.575482779,0.502707503
5.59E-05,-5.575482779,0.542686204
5.60E-05,-5.575482779,0.542686204
5.60E-05,-5.535196375,0.542686204
5.60E-05,-5.535196375,0.542686204
5.60E-05,-5.494909971,0.582664906
5.61E-05,-5.494909971,0.582664906
5.61E-05,-5.494909971,0.582664906
5.61E-05,-5.494909971,0.622643607
5.61E-05,-5.454623567,0.622643607
5.62E-05,-5.414337164,0.662622309
5.62E-05,-5.414337164,0.662622309
5.62E-05,-5.414337164,0.662622309
5.62E-05,-5.37405076,0.662622309
5.63E-05,-5.37405076,0.70260101
5.63E-05,-5.37405076,0.70260101
5.63E-05,-5.333764356,0.70260101
5.63E-05,-5.333764356,0.742579712
5.64E-05,-5.293477952,0.742579712
5.64E-05,-5.293477952,0.782558413
5.64E-05,-5.293477952,0.782558413
5.64E-05,-5.253191548,0.782558413
5.65E-05,-5.253191548,0.782558413
5.65E-05,-5.212905144,0.822537115
5.65E-05,-5.212905144,0.822537115
5.65E-05,-5.17261874,0.822537115
5.66E-05,-5.17261874,0.862515816
5.66E-05,-5.17261874,0.862515816
5.66E-05,-5.132332336,0.902494518
5.66E-05,-5.092045932,0.902494518
5.67E-05,-5.092045932,0.902494518
5.67E-05,-5.092045932,0.942473219
5.67E-05,-5.051759528,0.942473219
5.67E-05,-5.051759528,0.942473219
5.68E-05,-5.051759528,0.942473219
5.68E-05,-5.011473125,0.942473219
5.68E-05,-5.011473125,0.982451921
5.68E-05,-5.011473125,0.982451921
5.69E-05,-4.971186721,1.022430622
5.69E-05,-4.971186721,1.022430622
5.69E-05,-4.930900317,1.022430622
5.69E-05,-4.930900317,1.062409324
5.70E-05,-4.930900317,1.062409324
5.70E-05,-4.890613913,1.062409324
5.70E-05,-4.890613913,1.062409324
5.70E-05,-4.850327509,1.102388025
5.71E-05,-4.850327509,1.102388025
5.71E-05,-4.850327509,1.102388025
5.71E-05,-4.850327509,1.102388025
5.71E-05,-4.810041105,1.142366727
5.72E-05,-4.810041105,1.142366727
5.72E-05,-4.769754701,1.182345428
5.72E-05,-4.769754701,1.142366727
5.72E-05,-4.769754701,1.182345428
5.73E-05,-4.769754701,1.182345428
5.73E-05,-4.729468297,1.182345428
5.73E-05,-4.689181893,1.22232413
5.73E-05,-4.689181893,1.22232413
5.74E-05,-4.689181893,1.22232413
5.74E-05,-4.689181893,1.262302831
5.74E-05,-4.64889549,1.262302831
5.74E-05,-4.608609086,1.302281533
5.75E-05,-4.608609086,1.302281533
5.75E-05,-4.608609086,1.302281533
5.75E-05,-4.568322682,1.302281533
5.75E-05,-4.568322682,1.342260234
5.76E-05,-4.568322682,1.342260234
5.76E-05,-4.528036278,1.342260234
5.76E-05,-4.528036278,1.382238936
5.76E-05,-4.528036278,1.382238936
5.77E-05,-4.487749874,1.382238936
5.77E-05,-4.44746347,1.422217637
5.77E-05,-4.44746347,1.422217637
5.77E-05,-4.44746347,1.422217637
5.78E-05,-4.407177066,1.422217637
5.78E-05,-4.407177066,1.422217637
5.78E-05,-4.366890662,1.462196339
5.78E-05,-4.366890662,1.462196339
5.79E-05,-4.326604258,1.50217504
5.79E-05,-4.326604258,1.50217504
5.79E-05,-4.326604258,1.50217504
5.79E-05,-4.326604258,1.50217504
5.80E-05,-4.286317854,1.542153742
5.80E-05,-4.286317854,1.50217504
5.80E-05,-4.286317854,1.542153742
5.80E-05,-4.246031451,1.542153742
5.81E-05,-4.246031451,1.542153742
5.81E-05,-4.246031451,1.542153742
5.81E-05,-4.205745047,1.582132443
5.81E-05,-4.205745047,1.582132443
5.82E-05,-4.205745047,1.582132443
5.82E-05,-4.165458643,1.582132443
5.82E-05,-4.165458643,1.622111145
5.82E-05,-4.125172239,1.622111145
5.83E-05,-4.125172239,1.662089846
5.83E-05,-4.084885835,1.622111145
5.83E-05,-4.084885835,1.662089846
5.83E-05,-4.084885835,1.662089846
5.84E-05,-4.044599431,1.702068548
5.84E-05,-4.044599431,1.702068548
5.84E-05,-4.044599431,1.702068548
5.84E-05,-4.044599431,1.702068548
5.85E-05,-4.004313027,1.702068548
5.85E-05,-3.964026623,1.742047249
5.85E-05,-3.964026623,1.742047249
5.85E-05,-3.964026623,1.782025951
5.86E-05,-3.923740219,1.782025951
5.86E-05,-3.883453816,1.782025951
5.86E-05,-3.883453816,1.782025951
5.86E-05,-3.883453816,1.822004652
5.87E-05,-3.883453816,1.822004652
5.87E-05,-3.883453816,1.822004652
5.87E-05,-3.802881008,1.822004652
5.87E-05,-3.843167412,1.861983354
5.88E-05,-3.802881008,1.861983354
5.88E-05,-3.802881008,1.861983354
5.88E-05,-3.762594604,1.861983354
5.88E-05,-3.762594604,1.901962056
5.89E-05,-3.762594604,1.901962056
5.89E-05,-3.7223082,1.901962056
5.89E-05,-3.7223082,1.901962056
5.89E-05,-3.682021796,1.941940757
5.90E-05,-3.682021796,1.941940757
5.90E-05,-3.682021796,1.941940757
5.90E-05,-3.641735392,1.941940757
5.90E-05,-3.641735392,1.941940757
5.91E-05,-3.641735392,1.941940757
5.91E-05,-3.601448988,1.981919459
5.91E-05,-3.601448988,1.981919459
5.91E-05,-3.601448988,1.981919459
5.92E-05,-3.561162584,1.981919459
5.92E-05,-3.561162584,2.02189816
5.92E-05,-3.520876181,2.02189816
5.92E-05,-3.520876181,2.02189816
5.93E-05,-3.520876181,2.02189816
5.93E-05,-3.480589777,2.02189816
5.93E-05,-3.480589777,2.061876862
5.93E-05,-3.440303373,2.061876862
5.94E-05,-3.440303373,2.061876862
5.94E-05,-3.440303373,2.061876862
5.94E-05,-3.400016969,2.101855563
5.94E-05,-3.400016969,2.101855563
5.95E-05,-3.359730565,2.141834265
5.95E-05,-3.359730565,2.101855563
5.95E-05,-3.359730565,2.141834265
5.95E-05,-3.319444161,2.141834265
5.96E-05,-3.319444161,2.141834265
5.96E-05,-3.319444161,2.141834265
5.96E-05,-3.279157757,2.181812966
5.96E-05,-3.279157757,2.181812966
5.97E-05,-3.238871353,2.221791668
5.97E-05,-3.238871353,2.181812966
5.97E-05,-3.238871353,2.181812966
5.97E-05,-3.198584949,2.221791668
5.98E-05,-3.158298545,2.221791668
5.98E-05,-3.158298545,2.261770369
5.98E-05,-3.158298545,2.261770369
5.98E-05,-3.118012142,2.261770369
5.99E-05,-3.118012142,2.261770369
5.99E-05,-3.118012142,2.261770369
5.99E-05,-3.077725738,2.301749071
5.99E-05,-3.077725738,2.301749071
6.00E-05,-3.077725738,2.301749071
6.00E-05,-3.037439334,2.301749071
6.00E-05,-3.037439334,2.341727772
6.00E-05,-3.037439334,2.341727772
6.01E-05,-2.99715293,2.341727772
6.01E-05,-2.99715293,2.341727772
6.01E-05,-2.99715293,2.381706474
6.01E-05,-2.99715293,2.341727772
6.02E-05,-2.916580122,2.381706474
6.02E-05,-2.916580122,2.381706474
6.02E-05,-2.916580122,2.381706474
6.02E-05,-2.916580122,2.421685175
6.03E-05,-2.876293718,2.421685175
6.03E-05,-2.876293718,2.421685175
6.03E-05,-2.836007314,2.421685175
6.03E-05,-2.836007314,2.421685175
6.04E-05,-2.836007314,2.461663877
6.04E-05,-2.79572091,2.421685175
6.04E-05,-2.79572091,2.461663877
6.04E-05,-2.79572091,2.461663877
6.05E-05,-2.755434507,2.461663877
6.05E-05,-2.715148103,2.461663877
6.05E-05,-2.755434507,2.461663877
6.05E-05,-2.715148103,2.501642578
6.06E-05,-2.715148103,2.501642578
6.06E-05,-2.674861699,2.501642578
6.06E-05,-2.674861699,2.54162128
6.06E-05,-2.674861699,2.54162128
6.07E-05,-2.634575295,2.54162128
6.07E-05,-2.634575295,2.54162128
6.07E-05,-2.594288891,2.54162128
6.07E-05,-2.554002487,2.581599981
6.08E-05,-2.554002487,2.581599981
6.08E-05,-2.554002487,2.581599981
6.08E-05,-2.554002487,2.621578683
6.08E-05,-2.513716083,2.621578683
6.09E-05,-2.513716083,2.621578683
6.09E-05,-2.513716083,2.621578683
6.09E-05,-2.473429679,2.621578683
6.09E-05,-2.473429679,2.621578683
6.10E-05,-2.433143275,2.661557384
6.10E-05,-2.433143275,2.661557384
6.10E-05,-2.392856871,2.661557384
6.10E-05,-2.392856871,2.661557384
6.11E-05,-2.392856871,2.661557384
6.11E-05,-2.352570468,2.701536086
6.11E-05,-2.352570468,2.661557384
6.11E-05,-2.352570468,2.701536086
6.12E-05,-2.312284064,2.701536086
6.12E-05,-2.312284064,2.701536086
6.12E-05,-2.312284064,2.701536086
6.12E-05,-2.27199766,2.741514787
6.13E-05,-2.27199766,2.741514787
6.13E-05,-2.231711256,2.741514787
6.13E-05,-2.231711256,2.741514787
6.13E-05,-2.231711256,2.741514787
6.14E-05,-2.191424852,2.741514787
6.14E-05,-2.191424852,2.781493489
6.14E-05,-2.191424852,2.781493489
6.14E-05,-2.151138448,2.781493489
6.15E-05,-2.151138448,2.781493489
6.15E-05,-2.151138448,2.781493489
6.15E-05,-2.110852044,2.781493489
6.15E-05,-2.07056564,2.82147219
6.16E-05,-2.07056564,2.82147219
6.16E-05,-2.07056564,2.82147219
6.16E-05,-2.07056564,2.82147219
6.16E-05,-2.030279236,2.861450892
6.17E-05,-1.989992833,2.861450892
6.17E-05,-1.989992833,2.861450892
6.17E-05,-1.989992833,2.901429593
6.17E-05,-1.989992833,2.861450892
6.18E-05,-1.949706429,2.901429593
6.18E-05,-1.949706429,2.901429593
6.18E-05,-1.909420025,2.901429593
6.18E-05,-1.909420025,2.901429593
6.19E-05,-1.869133621,2.901429593
6.19E-05,-1.869133621,2.901429593
6.19E-05,-1.828847217,2.941408295
6.19E-05,-1.828847217,2.941408295
6.20E-05,-1.828847217,2.941408295
6.20E-05,-1.788560813,2.941408295
6.20E-05,-1.788560813,2.941408295
6.20E-05,-1.788560813,2.981386996
6.21E-05,-1.748274409,2.981386996
6.21E-05,-1.748274409,2.981386996
6.21E-05,-1.707988005,3.021365698
6.21E-05,-1.707988005,3.021365698
6.22E-05,-1.707988005,2.981386996
6.22E-05,-1.748274409,2.981386996
6.22E-05,-1.667701601,3.021365698
6.22E-05,-1.667701601,3.021365698
6.23E-05,-1.667701601,3.021365698
6.23E-05,-1.627415197,3.021365698
6.23E-05,-1.627415197,3.021365698
6.23E-05,-1.587128794,3.061344399
6.24E-05,-1.587128794,3.061344399
6.24E-05,-1.54684239,3.061344399
6.24E-05,-1.54684239,3.061344399
6.24E-05,-1.54684239,3.061344399
6.25E-05,-1.54684239,3.061344399
6.25E-05,-1.506555986,3.061344399
6.25E-05,-1.466269582,3.101323101
6.25E-05,-1.466269582,3.101323101
6.26E-05,-1.466269582,3.101323101
6.26E-05,-1.425983178,3.101323101
6.26E-05,-1.425983178,3.141301802
6.26E-05,-1.385696774,3.141301802
6.27E-05,-1.385696774,3.141301802
6.27E-05,-1.385696774,3.101323101
6.27E-05,-1.34541037,3.141301802
6.27E-05,-1.34541037,3.181280504
6.28E-05,-1.305123966,3.141301802
6.28E-05,-1.305123966,3.141301802
6.28E-05,-1.305123966,3.181280504
6.28E-05,-1.305123966,3.181280504
6.29E-05,-1.264837562,3.181280504
6.29E-05,-1.224551159,3.221259205
6.29E-05,-1.224551159,3.221259205
6.29E-05,-1.224551159,3.221259205
6.30E-05,-1.184264755,3.221259205
6.30E-05,-1.184264755,3.221259205
6.30E-05,-1.184264755,3.221259205
6.30E-05,-1.143978351,3.221259205
6.31E-05,-1.143978351,3.261237907
6.31E-05,-1.143978351,3.261237907
6.31E-05,-1.143978351,3.261237907
6.31E-05,-1.103691947,3.261237907
6.32E-05,-1.103691947,3.261237907
6.32E-05,-1.063405543,3.261237907
6.32E-05,-1.063405543,3.261237907
6.32E-05,-1.023119139,3.261237907
6.33E-05,-1.023119139,3.261237907
6.33E-05,-1.023119139,3.261237907
6.33E-05,-1.023119139,3.301216608
6.33E-05,-0.982832735,3.34119531
6.34E-05,-0.942546331,3.301216608
6.34E-05,-0.942546331,3.301216608
6.34E-05,-0.942546331,3.301216608
6.34E-05,-0.942546331,3.34119531
6.35E-05,-0.902259927,3.34119531
6.35E-05,-0.902259927,3.34119531
6.35E-05,-0.861973524,3.34119531
6.35E-05,-0.861973524,3.34119531
6.36E-05,-0.861973524,3.34119531
6.36E-05,-0.82168712,3.381174011
6.36E-05,-0.82168712,3.34119531
6.36E-05,-0.781400716,3.381174011
6.37E-05,-0.781400716,3.381174011
6.37E-05,-0.781400716,3.381174011
6.37E-05,-0.741114312,3.421152713
6.37E-05,-0.741114312,3.381174011
6.38E-05,-0.700827908,3.381174011
6.38E-05,-0.700827908,3.421152713
6.38E-05,-0.700827908,3.421152713
6.38E-05,-0.700827908,3.381174011
6.39E-05,-0.660541504,3.421152713
6.39E-05,-0.6202551,3.421152713
6.39E-05,-0.6202551,3.421152713
6.39E-05,-0.579968696,3.461131414
6.40E-05,-0.6202551,3.461131414
6.40E-05,-0.579968696,3.461131414
6.40E-05,-0.539682292,3.461131414
6.40E-05,-0.539682292,3.461131414
6.41E-05,-0.539682292,3.501110116
6.41E-05,-0.499395888,3.461131414
6.41E-05,-0.499395888,3.501110116
6.41E-05,-0.459109485,3.501110116
6.42E-05,-0.459109485,3.501110116
6.42E-05,-0.459109485,3.501110116
6.42E-05,-0.459109485,3.501110116
6.42E-05,-0.459109485,3.501110116
6.43E-05,-0.418823081,3.501110116
6.43E-05,-0.378536677,3.541088817
6.43E-05,-0.378536677,3.541088817
6.43E-05,-0.378536677,3.541088817
6.44E-05,-0.338250273,3.541088817
6.44E-05,-0.338250273,3.541088817
6.44E-05,-0.297963869,3.541088817
6.44E-05,-0.297963869,3.581067519
6.45E-05,-0.297963869,3.541088817
6.45E-05,-0.297963869,3.581067519
6.45E-05,-0.257677465,3.581067519
6.45E-05,-0.217391061,3.581067519
6.46E-05,-0.217391061,3.581067519
6.46E-05,-0.217391061,3.581067519
6.46E-05,-0.217391061,3.581067519
6.46E-05,-0.177104657,3.581067519
6.47E-05,-0.177104657,3.581067519
6.47E-05,-0.136818253,3.581067519
6.47E-05,-0.136818253,3.62104622
6.47E-05,-0.09653185,3.62104622
6.48E-05,-0.136818253,3.62104622
6.48E-05,-0.09653185,3.62104622
6.48E-05,-0.09653185,3.62104622
6.48E-05,-0.056245446,3.661024922
6.49E-05,-0.056245446,3.661024922
6.49E-05,-0.015959042,3.661024922
6.49E-05,-0.015959042,3.661024922
6.49E-05,0.024327362,3.661024922
6.50E-05,0.024327362,3.661024922
6.50E-05,0.024327362,3.661024922
6.50E-05,0.024327362,3.661024922
6.50E-05,0.064613766,3.701003623
6.51E-05,0.10490017,3.701003623
6.51E-05,0.10490017,3.701003623
6.51E-05,0.10490017,3.701003623
6.51E-05,0.10490017,3.701003623
6.52E-05,0.145186574,3.701003623
6.52E-05,0.185472978,3.701003623
6.52E-05,0.145186574,3.701003623
6.52E-05,0.185472978,3.701003623
6.53E-05,0.185472978,3.740982325
6.53E-05,0.185472978,3.701003623
6.53E-05,0.225759382,3.701003623
6.53E-05,0.225759382,3.740982325
6.54E-05,0.266045786,3.740982325
6.54E-05,0.306332189,3.740982325
6.54E-05,0.306332189,3.740982325
6.54E-05,0.266045786,3.740982325
6.55E-05,0.306332189,3.740982325
6.55E-05,0.346618593,3.740982325
6.55E-05,0.346618593,3.780961026
6.55E-05,0.346618593,3.780961026
6.56E-05,0.346618593,3.780961026
6.56E-05,0.386904997,3.780961026
6.56E-05,0.386904997,3.780961026
6.56E-05,0.427191401,3.780961026
6.57E-05,0.467477805,3.820939728
6.57E-05,0.427191401,3.780961026
6.57E-05,0.467477805,3.820939728
6.57E-05,0.467477805,3.820939728
6.58E-05,0.507764209,3.820939728
6.58E-05,0.507764209,3.820939728
6.58E-05,0.507764209,3.820939728
6.58E-05,0.548050613,3.820939728
6.59E-05,0.548050613,3.820939728
6.59E-05,0.548050613,3.860918429
6.59E-05,0.588337017,3.820939728
6.59E-05,0.588337017,3.820939728
6.60E-05,0.628623421,3.860918429
6.60E-05,0.668909824,3.860918429
6.60E-05,0.668909824,3.860918429
6.60E-05,0.709196228,3.860918429
6.61E-05,0.709196228,3.900897131
6.61E-05,0.709196228,3.900897131
6.61E-05,0.709196228,3.900897131
6.61E-05,0.749482632,3.900897131
6.62E-05,0.749482632,3.900897131
6.62E-05,0.749482632,3.900897131
6.62E-05,0.789769036,3.900897131
6.62E-05,0.789769036,3.900897131
6.63E-05,0.789769036,3.900897131
6.63E-05,0.83005544,3.940875832
6.63E-05,0.83005544,3.900897131
6.63E-05,0.870341844,3.900897131
6.64E-05,0.870341844,3.900897131
6.64E-05,0.870341844,3.900897131
6.64E-05,0.910628248,3.940875832
6.64E-05,0.910628248,3.940875832
6.65E-05,0.910628248,3.940875832
6.65E-05,0.910628248,3.940875832
6.65E-05,0.950914652,3.940875832
6.65E-05,0.991201056,3.940875832
6.66E-05,0.991201056,3.980854534
6.66E-05,0.991201056,3.980854534
6.66E-05,1.03148746,3.980854534
6.66E-05,1.03148746,3.980854534
6.67E-05,1.071773863,3.980854534
6.67E-05,1.071773863,3.980854534
6.67E-05,1.112060267,3.980854534
6.67E-05,1.112060267,3.980854534
6.68E-05,1.112060267,3.980854534
6.68E-05,1.112060267,3.980854534
6.68E-05,1.152346671,3.980854534
6.68E-05,1.152346671,4.020833235
6.69E-05,1.152346671,4.020833235
6.69E-05,1.192633075,4.020833235
6.69E-05,1.192633075,4.020833235
6.69E-05,1.232919479,4.020833235
6.70E-05,1.232919479,4.020833235
